OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GLOBALSTAR M066,2007-048C,2024-07-07T12:07:34.843296,12.62264812,.000087,51.9692,320.4890,143.4762,302.7999,0,U,32265,999,77240,.1361E-3,-.79E-6,0
GLOBALSTAR M068,2007-048D,2024-07-07T10:58:57.465984,12.62793553,.0001383,51.9885,273.0841,114.3393,327.0783,0,U,32266,999,77400,.45107E-3,-.23E-6,0
GLOBALSTAR M079,2010-054A,2024-07-07T08:25:54.391872,12.62271470,.0000391,52.0037,109.5202,20.1463,136.0167,0,U,37188,999,63290,.15209E-4,-.101E-5,0
GLOBALSTAR M074,2010-054B,2024-07-07T19:50:13.260768,12.62269928,.0000597,52.0015,107.4508,47.9180,347.7916,0,U,37189,999,63364,.30448E-4,-.98E-6,0
GLOBALSTAR M076,2010-054C,2024-07-07T07:45:45.635040,12.62262482,.000072,52.0028,109.1210,9.2486,139.8970,0,U,37190,999,63322,.15817E-4,-.101E-5,0
GLOBALSTAR M077,2010-054D,2024-07-07T09:27:36.635328,12.62261082,.0000807,52.0081,65.6629,64.7888,106.0374,0,U,37191,999,63360,.12319E-3,-.82E-6,0
GLOBALSTAR M075,2010-054E,2024-07-07T08:06:08.589888,12.62261330,.0000227,51.9929,151.5272,30.6030,122.7744,0,U,37192,999,63245,-.88531E-4,-.12E-5,0
GLOBALSTAR M073,2010-054F,2024-07-07T10:06:07.655616,12.62266729,.0000747,52.0069,64.8314,54.1822,116.6966,0,U,37193,999,63429,.15095E-3,-.77E-6,0
GLOBALSTAR M083,2011-033A,2024-07-08T05:24:59.950368,12.62261881,.0000784,51.9877,11.5809,102.9181,68.5987,0,U,37739,999,60377,.11996E-3,-.82E-6,0
GLOBALSTAR M088,2011-033B,2024-07-07T13:13:05.227680,12.62264874,.0000636,51.9735,279.4195,147.5262,315.4595,0,U,37740,999,59887,.17782E-3,-.72E-6,0
GLOBALSTAR M091,2011-033C,2024-07-07T11:39:43.708320,12.62264536,.0000619,51.9982,242.5577,171.5084,295.2772,0,U,37741,999,59965,.12313E-3,-.82E-6,0
GLOBALSTAR M085,2011-033D,2024-07-07T11:38:43.452096,12.62263211,.0000254,51.9839,193.8996,191.3694,333.7240,0,U,37742,999,60016,-.55259E-4,-.114E-5,0
GLOBALSTAR M081,2011-033E,2024-07-07T22:52:43.366080,12.62266792,.0000306,51.9928,195.0500,244.7624,127.4655,0,U,37743,999,60075,-.23994E-4,-.108E-5,0
GLOBALSTAR M089,2011-033F,2024-07-07T09:27:27.896832,12.62265712,.0000584,51.9912,151.0466,5.2476,163.1911,0,U,37744,999,60114,-.58045E-4,-.114E-5,0
GLOBALSTAR M084,2011-080A,2024-07-07T21:00:51.953184,12.62263989,.0000992,52.0025,16.6837,71.8435,67.2110,0,U,38040,999,57946,.38757E-4,-.97E-6,0
GLOBALSTAR M080,2011-080B,2024-07-07T12:15:56.841120,12.62262598,.000085,52.0077,19.2785,56.0930,346.0759,0,U,38041,999,57940,.75422E-4,-.9E-6,0
GLOBALSTAR M082,2011-080C,2024-07-07T18:50:48.438240,12.62270826,.000127,52.0093,333.8549,126.1996,22.2179,0,U,38042,999,58017,-.13326E-4,-.106E-5,0
GLOBALSTAR M092,2011-080D,2024-07-07T13:46:39.706752,12.62263210,.0000898,52.0095,64.8543,66.4570,322.1976,0,U,38043,999,57843,.10577E-3,-.85E-6,0
GLOBALSTAR M090,2011-080E,2024-07-07T13:24:41.334336,12.62264490,.0000953,51.9906,328.7974,122.3256,316.1937,0,U,38044,999,58009,.1639E-4,-.101E-5,0
GLOBALSTAR M086,2011-080F,2024-07-07T12:08:51.099936,12.62264046,.0000252,51.9915,329.4808,222.8223,217.0767,0,U,38045,999,58013,.83405E-4,-.89E-6,0
GLOBALSTAR M097,2013-005A,2024-07-07T10:28:25.234752,12.62264279,.0000486,52.0032,243.8948,175.4485,184.6386,0,U,39072,999,52727,.17595E-3,-.72E-6,0
GLOBALSTAR M093,2013-005B,2024-07-07T11:43:52.586976,12.62275764,.0000547,51.9793,237.5871,192.1183,167.9670,0,U,39073,999,52723,.15136E-3,-.77E-6,0
GLOBALSTAR M094,2013-005C,2024-07-08T04:50:04.536960,12.62267355,.0000118,51.9939,149.4518,329.1682,30.9177,0,U,39074,999,52895,-.1108E-3,-.124E-5,0
GLOBALSTAR M096,2013-005D,2024-07-07T17:44:52.221984,12.62267527,.0000391,52.0045,199.1049,205.2563,154.8285,0,U,39075,999,52814,-.4793E-4,-.112E-5,0
GLOBALSTAR M078,2013-005E,2024-07-07T15:13:04.379808,12.62271696,.0001527,51.9879,284.4071,131.1139,228.9860,0,U,39076,999,52661,.425E-3,-.28E-6,0
GLOBALSTAR M095,2013-005F,2024-07-07T12:02:27.603168,12.62261892,.0001133,51.9805,282.1750,153.4939,206.5986,0,U,39077,999,52660,.19049E-3,-.7E-6,0
GLOBALSTAR M087,2022-064A,2024-07-08T00:44:53.950272,13.37577659,.0009854,51.9748,135.6985,57.5561,302.6292,0,U,52888,999,10031,.13499E-4,-.121E-5,0
